name,frame,channel,channel_name,min,max,mean,std,nonzero_frac_gt_0p01,dark_frac_lt_0p02,white_frac_ge_0p35,binary_white_frac_ge_0p50
input,1,1,cloud_probability,0.0,1.0,0.21329429745674133,0.26580119132995605,0.604921875,0.4063671875,0.203671875,0.1357421875
input,1,2,white_cloud,0.0,1.0,0.3443722426891327,0.44542592763900757,0.4512890625,0.5534375,0.3614453125,0.3380859375
input,1,3,cirrus,0.0,1.0,0.4831250011920929,0.4555369019508362,0.61734375,0.3879296875,0.525390625,0.4837890625
input,1,4,high_cloud,0.0,1.0,0.04912592098116875,0.1641811728477478,0.1484375,0.85859375,0.050859375,0.03890625
input,1,5,medium_cloud,0.0,1.0,0.06819408386945724,0.1847536861896515,0.2108984375,0.798671875,0.073671875,0.0543359375
input,1,6,aot_on_cloud,0.0,0.08627451211214066,0.057502761483192444,0.03476302698254585,0.791796875,0.260234375,0.0,0.0
input,1,7,visible_gray,0.0,0.9921568632125854,0.08520404994487762,0.10523068159818649,0.752109375,0.2832421875,0.0274609375,0.014609375
input,2,0,cloud_mask_or_fraction,0.0,1.0,0.34850963950157166,0.44686704874038696,0.45515625,0.5495703125,0.3653125,0.342734375
input,2,1,cloud_probability,0.0,1.0,0.21571248769760132,0.2673090994358063,0.6084375,0.4028515625,0.2071875,0.1376171875
input,2,2,white_cloud,0.0,1.0,0.3480559289455414,0.4469700753688812,0.454453125,0.5502734375,0.364609375,0.3417578125
input,2,3,cirrus,0.0,1.0,0.4831250011920929,0.4555369019508362,0.61734375,0.3879296875,0.525390625,0.4837890625
input,2,4,high_cloud,0.0,1.0,0.04889338091015816,0.16344325244426727,0.148359375,0.858671875,0.05078125,0.038828125
input,2,5,medium_cloud,0.0,1.0,0.06912760436534882,0.1870822161436081,0.2113671875,0.798203125,0.074140625,0.0561328125
input,2,6,aot_on_cloud,0.0,0.08627451211214066,0.057502761483192444,0.03476302698254585,0.791796875,0.260234375,0.0,0.0
input,2,7,visible_gray,0.0,0.9921568632125854,0.08513327687978745,0.10493047535419464,0.7521875,0.2831640625,0.0275390625,0.014375
input,3,0,cloud_mask_or_fraction,0.0,1.0,0.35406631231307983,0.44899076223373413,0.4604296875,0.544296875,0.3705859375,0.3475390625
input,3,1,cloud_probability,0.0,1.0,0.21513956785202026,0.2668394148349762,0.607890625,0.4033984375,0.206640625,0.137109375
input,3,2,white_cloud,0.0,1.0,0.3469160497188568,0.4465232789516449,0.4533203125,0.55140625,0.3634765625,0.341484375
input,3,3,cirrus,0.0,1.0,0.4831250011920929,0.4555369019508362,0.61734375,0.3879296875,0.525390625,0.4837890625
input,3,4,high_cloud,0.0,1.0,0.048432447016239166,0.16166064143180847,0.148203125,0.858828125,0.050625,0.0382421875
input,3,5,medium_cloud,0.0,1.0,0.06763097643852234,0.18373161554336548,0.2101953125,0.799375,0.07296875,0.0533984375
input,3,6,aot_on_cloud,0.0,0.08627451211214066,0.057502761483192444,0.03476302698254585,0.791796875,0.260234375,0.0,0.0
input,3,7,visible_gray,0.0,0.9803921580314636,0.08514247089624405,0.1054653525352478,0.7517578125,0.28359375,0.027109375,0.0146875
allowed_mask,0,0,cloud_mask_or_fraction,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,1,cloud_probability,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,2,white_cloud,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,3,cirrus,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,4,high_cloud,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,5,medium_cloud,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,6,aot_on_cloud,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,0,7,visible_gray,0.0,1.0,0.9317227005958557,0.25077560544013977,0.932578125,0.067421875,0.932578125,0.932578125
allowed_mask,1,0,cloud_mask_or_fraction,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,1,1,cloud_probability,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,1,2,white_cloud,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,1,3,cirrus,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,1,4,high_cloud,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,1,5,medium_cloud,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
allowed_mask,1,6,aot_on_cloud,0.0,1.0,0.9395254254341125,0.23434989154338837,0.9417578125,0.0582421875,0.9417578125,0.9417578125
